Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
2015-03,25.56129032,18.66129032,13.8,228.9354839,Antofagasta
2015-04,23.74333333,16.95,2.5,219.6,Antofagasta
2015-05,22.68709677,15.50967742,1.2,218.8709677,Antofagasta
2015-06,21.81666667,13.98333333,0.2,215.7333333,Antofagasta
2015-07,21,12.63225806,2.1,213.5806452,Antofagasta
2015-08,21.6483871,13.3483871,11.3,228.2903226,Antofagasta
2015-09,23.16,14.39666667,0.5,226.4333333,Antofagasta
2015-10,23.30967742,14.92903226,0.2,223.1612903,Antofagasta
2015-11,23.39333333,14.79,0.6,221.4666667,Antofagasta
2015-12,25.06451613,16.66451613,0.9,222.6774194,Antofagasta
2016-01,26.16129032,18.09677419,0.2,226.5483871,Antofagasta
2016-02,26.84285714,19.19285714,0,224.8928571,Antofagasta
2016-03,25.82903226,18.20322581,0.5,220.9032258,Antofagasta
2016-04,23.70333333,16.69,2.2,219.4333333,Antofagasta
2016-05,23.14193548,15.50645161,0.9,215.9677419,Antofagasta
2016-06,21.88,12.86333333,3.4,213.5666667,Antofagasta
2016-07,21.32580645,12.70645161,1.6,210.1935484,Antofagasta
2016-08,21.68709677,13.37741935,0.9,219.5483871,Antofagasta
2016-09,21.52,13.58,0.6,219.2,Antofagasta
2016-10,22.97096774,14.25483871,0.4,229.9032258,Antofagasta
2016-11,24.03666667,15.86666667,0,226.4,Antofagasta
2016-12,24.81290323,16.68064516,0.6,224.8387097,Antofagasta
2017-01,25.40645161,20.70322581,0.3,256.9354839,Antofagasta
2017-02,25.13571429,20.33214286,0.5,255.5714286,Antofagasta
2017-03,23.3,18.87419355,0.7,253.9677419,Antofagasta
2017-04,21.02333333,16.19333333,0.2,255.8333333,Antofagasta
2017-05,20.03870968,14.85483871,2,255.8064516,Antofagasta
2017-06,18.07,13.40666667,15.8,252.8666667,Antofagasta
2017-07,17.4483871,12.49677419,0.1,254.6451613,Antofagasta
2017-08,17.2,12.37741935,1.6,251.9354839,Antofagasta
2017-09,17.71,12.58666667,0.5,253.3666667,Antofagasta
2017-10,18.2483871,13.11290323,0.7,255.7741935,Antofagasta
2017-11,19.40333333,14.50333333,0,254.0666667,Antofagasta
2017-12,21.10967742,16.50967742,0.3,250.8064516,Antofagasta
2018-01,22.55483871,18.42903226,0.8,250.5483871,Antofagasta
2018-02,24.05714286,19.38214286,0.1,256.3928571,Antofagasta
2018-03,22.2,17.37741935,0.2,254.7419355,Antofagasta
2018-04,20.74666667,16.36333333,0.3,254.2333333,Antofagasta
2018-05,18.7516129,13.88387097,0.2,254.8709677,Antofagasta
2018-06,17.64333333,12.74,1.4,256.8333333,Antofagasta
2018-07,17.39032258,12.5483871,3.3,251.9032258,Antofagasta
2018-08,16.82580645,12.08387097,1.5,252.8064516,Antofagasta
2018-09,17.74333333,12.42333333,0.3,253.3,Antofagasta
2018-10,18.43870968,13.8516129,0.8,256.3225806,Antofagasta
2018-11,19.98333333,15.13333333,0.1,255.5666667,Antofagasta
2018-12,20.92903226,16.17419355,0.2,254.1290323,Antofagasta
2019-01,23.27096774,18.65483871,0.4,255,Antofagasta
2019-02,23.81428571,19.55714286,1.7,254.5,Antofagasta
2019-03,22.01290323,17.36774194,0.8,249.5483871,Antofagasta
2019-04,20.63333333,15.93666667,2.4,249.9666667,Antofagasta
2019-05,18.63225806,13.80322581,1.3,254.0645161,Antofagasta
2019-06,17.61333333,12.88666667,0.2,256.1333333,Antofagasta
2019-07,16.79032258,12.21935484,1.8,255.0967742,Antofagasta
2019-08,17.32903226,12.36774194,0.7,254.4516129,Antofagasta
2019-09,16.87333333,12.36666667,2.8,249.6333333,Antofagasta
2019-10,18.31612903,13.38064516,2.2,252.7741935,Antofagasta
2019-11,19.94666667,15.38333333,4.3,251.7333333,Antofagasta
2019-12,21.23870968,16.67419355,0.3,253.6129032,Antofagasta
2020-01,23.90967742,19.67419355,1.6,253.9354839,Antofagasta
2020-02,23.35357143,18.98928571,0,253.8571429,Antofagasta
2020-03,22.2516129,17.83870968,0.2,255.3548387,Antofagasta
2020-04,21.17,16.87666667,0.4,252.8,Antofagasta
2020-05,19.68387097,14.72580645,0.8,251.8709677,Antofagasta
2020-06,18.21666667,13.77666667,1.4,257,Antofagasta
2020-07,17.38064516,12.36129032,2.7,262.516129,Antofagasta
2020-08,16.81612903,12.16451613,3.1,250.2258065,Antofagasta
2020-09,17.3,12.62666667,2,251.0666667,Antofagasta
2020-10,18.11612903,13.33870968,0.1,253.8064516,Antofagasta
2020-11,19.28333333,14.38666667,0.6,251.0333333,Antofagasta
2020-12,20.82580645,16.24516129,1.5,250.2580645,Antofagasta
2021-01,22.22903226,17.47741935,0.4,252.5806452,Antofagasta
2021-02,22.98214286,17.87142857,0,257.5714286,Antofagasta
2021-03,22.40967742,17.73548387,0,253.3870968,Antofagasta
2021-04,20.26666667,15.46666667,1,254.3333333,Antofagasta
2021-05,19.51290323,14.8483871,2.3,260.4193548,Antofagasta
2021-06,17.73333333,13.29,3.7,255.9333333,Antofagasta
2021-07,16.88387097,12.34516129,1.9,254.9032258,Antofagasta
2021-08,16.92903226,12.11612903,1.1,250.6451613,Antofagasta
2021-09,16.84,12.31333333,2.3,253.1,Antofagasta
2021-10,17.48387097,12.79354839,2.3,251.2258065,Antofagasta
2021-11,18.68666667,14.01,2.9,248.2333333,Antofagasta
2021-12,20.58064516,16.3483871,5.4,248.9032258,Antofagasta
2022-01,21.91290323,17.19032258,0.3,259.2258065,Antofagasta
2022-02,22.00357143,17.03928571,0.8,262.5,Antofagasta
2022-03,21.26451613,16.82580645,1.2,259.1290323,Antofagasta
2022-04,18.95333333,14.36333333,0.7,252.2666667,Antofagasta
2022-05,17.74516129,13.3483871,1.5,249.3548387,Antofagasta
2022-06,17.07333333,11.66333333,3.7,249.5,Antofagasta
2022-07,16.32258065,11.69677419,3,252.3870968,Antofagasta
2022-08,16.26451613,11.72258065,2.7,252.9354839,Antofagasta
2022-09,16.30333333,11.43,2.1,248.9333333,Antofagasta
2022-10,17.35806452,12.49677419,1.4,250.6129032,Antofagasta
2022-11,19.56333333,14.76333333,2.3,252.8666667,Antofagasta
2022-12,21.77419355,17.12258065,0.5,256.1290323,Antofagasta
2023-01,22.69354839,17.75806452,0.3,259.483871,Antofagasta
2023-02,24.2,19.73571429,0.2,254.8214286,Antofagasta
2023-03,24.11935484,19.3483871,0,264.0645161,Antofagasta
2023-04,21.42666667,16.81333333,0.6,255.8,Antofagasta
2023-05,19.22903226,14.65483871,3.7,250.1612903,Antofagasta
2023-06,18.69333333,13.86333333,2.9,255.8666667,Antofagasta
2023-07,18.83225806,13.72903226,2.2,248.0645161,Antofagasta
2023-08,19.49032258,14.16129032,1.2,249.0322581,Antofagasta
2023-09,19.89666667,14.01333333,0.8,253.5333333,Antofagasta
2023-10,19.45806452,14.33870968,0.4,247,Antofagasta
2023-11,19.90666667,14.67,1.1,245.9333333,Antofagasta
2023-12,21.52903226,16.05806452,0.4,246.9354839,Antofagasta
2024-01,23.16451613,18.07096774,1.8,248.483871,Antofagasta
2024-02,24.68928571,19.76785714,0.8,248.9285714,Antofagasta
2024-03,22.99032258,17.83225806,0.3,251.4193548,Antofagasta
2024-04,21.29666667,16.08,2.9,250.6666667,Antofagasta
2024-05,18.10322581,13.43548387,0.7,250.7096774,Antofagasta
2024-06,17.79,13.17,0.5,244.9666667,Antofagasta
2024-07,16.92258065,11.67741935,0.6,246.2258065,Antofagasta
2024-08,17.4,12.0516129,1.8,246.8709677,Antofagasta
2024-09,17.83333333,12.39333333,0.5,252.5666667,Antofagasta
2024-10,19.30645161,13.79032258,0.5,247.1290323,Antofagasta
2024-11,20.37,14.71666667,0.7,248.0333333,Antofagasta
2024-12,21.22903226,14.3516129,0.2,250.0322581,Antofagasta
2025-01,23.82258065,17.17741935,1.1,247.8709677,Antofagasta
2025-02,25.17142857,18.84285714,0,258,Antofagasta
2014-01,29.58709677,18.14193548,0.2,253.7741935,Aconcagua
2014-02,27.70357143,16.55357143,7,254.4642857,Aconcagua
2014-03,26.97419355,15.62258065,1.6,251.9032258,Aconcagua
2014-04,24.53,12.85333333,0,230.4333333,Aconcagua
2014-05,20.36774194,8.535483871,11.7,203.0645161,Aconcagua
2014-06,15.52333333,2.823333333,121.8,183.8333333,Aconcagua
2014-07,16.84516129,5.2,48,194.1612903,Aconcagua
2014-08,19.25483871,6.229032258,50.2,204.2580645,Aconcagua
2014-09,17.58333333,8.603333333,49.1,230.3666667,Aconcagua
2014-10,23.86129032,12.33548387,7.3,247.8387097,Aconcagua
2014-11,25.24666667,13.38666667,4.7,254.1666667,Aconcagua
2014-12,27.31612903,15.23870968,1.3,255,Aconcagua
2015-01,30.45483871,19.06774194,0,255.8064516,Aconcagua
2015-02,29.13214286,18.52142857,3.1,255.1428571,Aconcagua
2015-03,29.03548387,17.86451613,1,243.8064516,Aconcagua
2015-04,26.99333333,14.4,0,234.9,Aconcagua
2015-05,22.45806452,10.13225806,0.3,220.0967742,Aconcagua
2015-06,21.25,8.576666667,0,189.2666667,Aconcagua
2015-07,17.32903226,5.690322581,76.5,201.1935484,Aconcagua
2015-08,17.52903226,8.235483871,169.6,209.3870968,Aconcagua
2015-09,18.87,8.433333333,52.7,225.5,Aconcagua
2015-10,18.68709677,9.277419355,83.6,250.4193548,Aconcagua
2015-11,22.47333333,11.34666667,19.3,254.6333333,Aconcagua
2015-12,28.31612903,16.28387097,0.6,262.1935484,Aconcagua
2016-01,28.97096774,17.77741935,5.1,257.7741935,Aconcagua
2016-02,30.75714286,19.19642857,0,258.0357143,Aconcagua
2016-03,29.17741935,18.06774194,0.1,250,Aconcagua
2016-04,21.18333333,12.66666667,150.6,230.5333333,Aconcagua
2016-05,19.05806452,10.00322581,62.9,202.1612903,Aconcagua
2016-06,17.40666667,5.103333333,86.2,172.2333333,Aconcagua
2016-07,16.36774194,6.412903226,120.4,205.1290323,Aconcagua
2016-08,19.72580645,6.241935484,1.4,203.4516129,Aconcagua
2016-09,23.69,9.573333333,0.5,227.2333333,Aconcagua
2016-10,21.61290323,10.61290323,69.4,245.9677419,Aconcagua
2016-11,26.51666667,14.06666667,1.7,248.6666667,Aconcagua
2016-12,27.20967742,15.92903226,27.8,254.0645161,Aconcagua
2017-01,30.01290323,15.3516129,0.9,247.4193548,Aconcagua
2017-02,28.38928571,14.24642857,15.9,249.6071429,Aconcagua
2017-03,26.74193548,11.64516129,1.1,244.3870968,Aconcagua
2017-04,23.72666667,9.39,14.2,229.4333333,Aconcagua
2017-05,17.21935484,5.622580645,108.8,202.1935484,Aconcagua
2017-06,14.84666667,2.96,86.9,198.1333333,Aconcagua
2017-07,15.44193548,2.819354839,23.8,200.516129,Aconcagua
2017-08,15.77096774,2.858064516,41.8,210.0645161,Aconcagua
2017-09,18.76666667,6.043333333,22.4,215.4333333,Aconcagua
2017-10,21.47096774,7.374193548,29.4,225.0322581,Aconcagua
2017-11,26.30333333,10.78,8.7,234.3,Aconcagua
2017-12,28.01935484,13.25806452,0,249.5806452,Aconcagua
2018-01,28.23225806,14.00645161,0.1,252.3548387,Aconcagua
2018-02,28.45357143,14.1,0,254.8928571,Aconcagua
2018-03,27.49677419,11.5,0,240.6774194,Aconcagua
2018-04,25.09666667,9.123333333,0,234.9666667,Aconcagua
2018-05,20.62903226,7.358064516,15.6,215.2258065,Aconcagua
2018-06,15.55,3.276666667,52.9,205.9333333,Aconcagua
2018-07,14.75806452,2.496774194,104.9,202.2903226,Aconcagua
2018-08,18.67096774,4.141935484,19.1,219.516129,Aconcagua
2018-09,21.35,6.906666667,49.8,219.1,Aconcagua
2018-10,22.99677419,7.806451613,10.6,226.4516129,Aconcagua
2018-11,27.81666667,11.28333333,1.8,238.7666667,Aconcagua
2018-12,27.88709677,11.8,5.1,248.0967742,Aconcagua
2019-01,29.56129032,13.5483871,0.4,250.3870968,Aconcagua
2019-02,30.20357143,14.225,0.1,249.4285714,Aconcagua
2019-03,27.99032258,11.2,2.2,246.5483871,Aconcagua
2019-04,24.53333333,8.77,4,238.8333333,Aconcagua
2019-05,20.0483871,5.935483871,14.9,217.3870968,Aconcagua
2019-06,15.27333333,3.06,42.4,196.2,Aconcagua
2019-07,16.62258065,2.816129032,5.6,208.2903226,Aconcagua
2019-08,20.10322581,4.425806452,1.2,209.2580645,Aconcagua
2019-09,20.82666667,5.753333333,3.9,224.4666667,Aconcagua
2019-10,23.11612903,7.732258065,9.4,223.8064516,Aconcagua
2019-11,28.60333333,11.24333333,0,243.1333333,Aconcagua
2019-12,29.96129032,13.15483871,0.2,250.1290323,Aconcagua
2020-01,30.1483871,14.5516129,0.1,253.3225806,Aconcagua
2020-02,30.09285714,13.49642857,0,250.5,Aconcagua
2020-03,29.12903226,12.28387097,0,251,Aconcagua
2020-04,25.73666667,9.726666667,16.2,230.2333333,Aconcagua
2020-05,22.89677419,8,6.9,217.2903226,Aconcagua
2020-06,13.04,2.816666667,159.9,197.8666667,Aconcagua
2020-07,14.88064516,3.758064516,58.1,197.7419355,Aconcagua
2020-08,17.44193548,3.422580645,4.1,211.9354839,Aconcagua
2020-09,21.72333333,5.9,0.5,224.9,Aconcagua
2020-10,24.68387097,7.377419355,0.1,232.9354839,Aconcagua
2020-11,26.72,9.946666667,0.1,245.7,Aconcagua
2020-12,28.8,12.25483871,0,249.6129032,Aconcagua
2021-01,28.82258065,13.04193548,61,245.4516129,Aconcagua
2021-02,28.19642857,12.39642857,0.2,247.1785714,Aconcagua
2021-03,27.00645161,11.67419355,3.6,248.5806452,Aconcagua
2021-04,25.16,8.603333333,4,240.4666667,Aconcagua
2021-05,21.01935484,6.977419355,16.9,214.9677419,Aconcagua
2021-06,17.96666667,4.896666667,42.8,205.6,Aconcagua
2021-07,17.8,3.412903226,2.6,211.6774194,Aconcagua
2021-08,17.62258065,4.806451613,50.7,213.3225806,Aconcagua
2021-09,20.25333333,5.2,19.1,222.2,Aconcagua
2021-10,24.40645161,8,3.6,231.516129,Aconcagua
2021-11,26.64333333,9.903333333,0,240.8666667,Aconcagua
2021-12,28.22903226,11.46774194,0,250.2903226,Aconcagua
2022-01,28.5483871,12.05806452,0.1,250.5806452,Aconcagua
2022-02,28.22857143,11.73928571,0.7,245.4642857,Aconcagua
2022-03,28.29677419,11.08709677,0,239.5483871,Aconcagua
2022-04,24.36666667,8.45,26.7,229.1,Aconcagua
2022-05,20.59032258,6.464516129,0,211.6774194,Aconcagua
2022-06,15.31666667,3.553333333,24.6,199.4,Aconcagua
2022-07,13.4483871,2.077419355,113.4,196.1612903,Aconcagua
2022-08,17.82903226,4.090322581,52.5,213.0967742,Aconcagua
2022-09,19.02,5.69,16.2,224.4666667,Aconcagua
2022-10,24.09032258,7.75483871,4.4,231.7096774,Aconcagua
2022-11,27.50333333,11.29666667,1.7,246.5666667,Aconcagua
2022-12,29.68064516,13.52903226,15.9,249.0645161,Aconcagua
2023-01,29.20645161,13.06774194,0.3,249.2903226,Aconcagua
2023-02,31.53928571,15.18214286,0,248.4642857,Aconcagua
2023-03,30.33870968,13.21290323,0,246.4193548,Aconcagua
2023-04,26.11333333,10.34333333,11.2,233,Aconcagua
2023-05,21.99354839,7.941935484,23.7,210.483871,Aconcagua
2023-06,18.68333333,6.63,69.8,198.4,Aconcagua
2023-07,17.63870968,4.235483871,53.1,202.1290323,Aconcagua
2023-08,19.41612903,6.619354839,120.1,210.5806452,Aconcagua
2023-09,18.47,6.066666667,57.4,215.0333333,Aconcagua
2023-10,22.4483871,7.103225806,20.1,228.483871,Aconcagua
2023-11,24.77666667,8.04,54,228.6333333,Aconcagua
2023-12,28.86774194,11.17096774,0,241.2580645,Aconcagua
2024-01,31.27096774,13.64193548,0,249.0967742,Aconcagua
2024-02,31.575,14.78928571,2.5,248.9642857,Aconcagua
2024-03,30.45483871,12.07096774,0,242.9677419,Aconcagua
2024-04,24.21666667,8.373333333,17.1,225.2,Aconcagua
2024-05,15.81612903,3.106451613,134.4,201.6451613,Aconcagua
2024-06,14.72666667,5.373333333,169.3,197.3666667,Aconcagua
2024-07,16.80322581,3.429032258,0.1,207.3225806,Aconcagua
2024-08,15.88387097,3.164516129,95.9,203.1935484,Aconcagua
2024-09,20.97333333,5.733333333,4.3,218.1333333,Aconcagua
2024-10,24.03870968,8.451612903,20.1,233.7741935,Aconcagua
2024-11,26.82666667,10.22,0,233.9666667,Aconcagua
2024-12,28.32903226,11.64193548,0,243.6774194,Aconcagua
2025-01,30.31290323,14.29677419,0,251.0967742,Aconcagua
2025-02,30.45714286,13.78928571,0,248.3928571,Aconcagua
2014-01,26.31290323,15.93548387,0,259.5483871,Atacama
2014-02,25.46785714,14.99642857,0,261.4642857,Atacama
2014-03,24.08387097,14.07096774,0,262.8387097,Atacama
2014-04,22.78333333,12.79333333,0,261.1333333,Atacama
2014-05,20.0483871,11.2483871,19.8,235.0322581,Atacama
2014-06,18.46,8.55,0,198.4666667,Atacama
2014-07,19.27096774,8.274193548,0.3,220.5806452,Atacama
2014-08,20.71935484,10.07741935,0,273.2258065,Atacama
2014-09,20.57,10.57333333,7.5,256.5666667,Atacama
2014-10,22.60645161,11.94516129,0,270,Atacama
2014-11,23.29666667,12.56666667,0,265.1333333,Atacama
2014-12,24.11290323,13.06129032,0,266.1612903,Atacama
2015-01,25.5483871,14.97741935,0,258.6451613,Atacama
2015-02,25.9,15.98928571,0,257.2142857,Atacama
2015-03,25.05806452,16.23548387,44.1,261.7741935,Atacama
2015-04,23.34333333,14.72666667,0.1,255.0333333,Atacama
2015-05,21.41290323,12.80645161,0,255.8064516,Atacama
2015-06,20.32,10.09,0,216.9,Atacama
2015-07,19.13548387,9.306451613,16.9,216.1290323,Atacama
2015-08,20.71935484,10.66774194,10,254.8709677,Atacama
2015-09,22.54666667,11.64333333,0.2,260.1,Atacama
2015-10,22.78387097,12.38064516,2.3,261.7419355,Atacama
2015-11,23.58333333,12.64333333,0,258.1666667,Atacama
2015-12,25.15806452,14.23225806,0,262.8064516,Atacama
2016-01,26.79032258,16.07419355,0,260.5806452,Atacama
2016-02,26.91428571,16.73214286,0,257.3571429,Atacama
2016-03,25.3516129,15.49032258,0.2,254.0967742,Atacama
2016-04,23.29,14.26,1.6,261.0333333,Atacama
2016-05,21.47096774,13.30322581,0.9,257.9677419,Atacama
2016-06,20.86333333,10.91666667,1.1,214.6,Atacama
2016-07,20.05806452,9.596774194,0,216.3548387,Atacama
2016-08,20.98064516,10.78709677,0,268.0967742,Atacama
2016-09,21.58333333,10.84,0,263.4333333,Atacama
2016-10,23.20322581,12.37741935,0.4,268.2903226,Atacama
2016-11,24.82,13.73,0,266.6666667,Atacama
2016-12,25.16774194,14.43870968,0.3,262.483871,Atacama
2017-01,27.0483871,17.63870968,0.5,277.1612903,Atacama
2017-02,26.78928571,17.07857143,0,274.7857143,Atacama
2017-03,24.81935484,15.35806452,0,280.1290323,Atacama
2017-04,22.97333333,13.01,0,290.7,Atacama
2017-05,19.60645161,11.13225806,23.5,189.516129,Atacama
2017-06,19.06333333,9.803333333,6.4,257.5,Atacama
2017-07,17.98387097,8.803225806,0,254.0967742,Atacama
2017-08,18.75483871,9.093548387,6.1,265.4516129,Atacama
2017-09,20.01,9.783333333,0,282.1,Atacama
2017-10,21.19032258,10.41290323,0.4,291.2903226,Atacama
2017-11,22.61,12.21333333,0.1,285.7666667,Atacama
2017-12,23.7516129,14.03225806,0.1,276.6451613,Atacama
2018-01,24.71612903,15.43225806,0,276.483871,Atacama
2018-02,25.65357143,16.41071429,0.1,269.1428571,Atacama
2018-03,23.74516129,13.76451613,0,286.3225806,Atacama
2018-04,21.95333333,12.81666667,0.3,274.6333333,Atacama
2018-05,19.86451613,10.30645161,1.1,271.3870968,Atacama
2018-06,17.90666667,8.266666667,2.6,219.1666667,Atacama
2018-07,18.26129032,7.664516129,1.9,211.5806452,Atacama
2018-08,18.34193548,8.458064516,0.1,256.3225806,Atacama
2018-09,20.11333333,9.76,0.1,281.3333333,Atacama
2018-10,20.97419355,10.81612903,0,287.0322581,Atacama
2018-11,23.06666667,12.58,0,291.9333333,Atacama
2018-12,23.88387097,13.47741935,0.2,282.3225806,Atacama
2019-01,25.07741935,15.19354839,0,272.0645161,Atacama
2019-02,25.74642857,16.07857143,0,265.0714286,Atacama
2019-03,23.9,13.47096774,0,276.516129,Atacama
2019-04,21.61666667,12.2,0.3,277.5,Atacama
2019-05,19.48064516,10.01612903,0,245.6451613,Atacama
2019-06,18.49666667,8.096666667,0,209.5,Atacama
2019-07,17.93225806,7.893548387,0,235.483871,Atacama
2019-08,20.21290323,8.632258065,0,244.6774194,Atacama
2019-09,18.74,8.42,0.5,262.6333333,Atacama
2019-10,20.87096774,10.16451613,0.1,288.4193548,Atacama
2019-11,23.52333333,12.61333333,0.1,281.9333333,Atacama
2019-12,24.06451613,13.1483871,0,285.0967742,Atacama
2020-01,25.92580645,15.92580645,0.1,266.9677419,Atacama
2020-02,25.25,15.41071429,0,272.3214286,Atacama
2020-03,24.28064516,14.47741935,0.2,273.7096774,Atacama
2020-04,22.73666667,12.85333333,0,273.8333333,Atacama
2020-05,20.51290323,11.00645161,5.4,222.0967742,Atacama
2020-06,18.49666667,9.23,1.2,199.4333333,Atacama
2020-07,19.22258065,8.212903226,0.8,209.0645161,Atacama
2020-08,18.03225806,8.009677419,0,286.5483871,Atacama
2020-09,19.76666667,8.91,0.1,279.9333333,Atacama
2020-10,21.11612903,10.20967742,0.2,290.8064516,Atacama
2020-11,21.85,11.30333333,0.6,278.2333333,Atacama
2020-12,23.42903226,12.98064516,0.2,279.3870968,Atacama
2021-01,24.52258065,14.00645161,0.2,275.4193548,Atacama
2021-02,24.83571429,14.51785714,0,265.5714286,Atacama
2021-03,23.85483871,14.17419355,0.1,274.8709677,Atacama
2021-04,21.97,11.69,0,275.4333333,Atacama
2021-05,20.91612903,10.97419355,0.3,260.3548387,Atacama
2021-06,18.12666667,9.07,6.9,203.9333333,Atacama
2021-07,17.37096774,7.706451613,0.8,220.7419355,Atacama
2021-08,18.35483871,8.203225806,6.4,268.0322581,Atacama
2021-09,19.34666667,8.82,0,288.9666667,Atacama
2021-10,20.22580645,9.703225806,0.1,283.9032258,Atacama
2021-11,21.14666667,11.25,0.5,279.9,Atacama
2021-12,22.64193548,13.11935484,0.7,265.8709677,Atacama
2022-01,23.57419355,14.62903226,3.3,287.516129,Atacama
2022-02,24.46428571,14.53571429,0.3,277.6071429,Atacama
2022-03,23.1,13.52580645,0,282.8387097,Atacama
